Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
160.5000,160.5500,322,0.000465,0.034153,256.126142,320.827756,-3.94200591,2396.05799409,21998.92706381,-46.64307655,1.42303927,-129.09112573,21998.92706381,0.00000000,-0.00000000,-23015.47152559,0.00000000,2013.59284419,-0.44299481,0.00059293,0.78520905,-0.04521145,0.00006051,0.08013737,0.62457318,-0.57029980,-0.31219302,662.18787756,-0.81308862,73.60884967,2.07671245,0.10310384,-0.81308862,-131.04222208,-653.25261880,257.12776171,466.65086843,400.04248551,-108.47836787,559.06023178,400.04248551,1284.1408886514,4923.8616292759,3925.6326620998,1226.4081370248,4938.5579117391,3925.6326620998,37.83347705,75.38288214,56688.15352839,-90.00000000,85.00000000,0.00000000,160.5500,141.7914,37.64991744,75.97291661,
161.1000,161.5500,322,0.000429,0.031343,254.330097,319.700899,-11.10931229,2388.89068771,21999.01533864,-43.06514537,1.32466196,-120.62730523,21999.01533864,0.00000000,-0.00000000,-23010.80103944,0.00000000,2013.18422960,-0.43952119,0.00055194,0.78856539,-0.04485693,0.00005633,0.08047991,0.62874784,-0.56869641,-0.31028227,661.76090773,-0.81935502,74.45669685,2.08299981,0.09519487,-0.81935502,-131.84963007,-652.75337897,257.82255397,466.06268504,399.73125263,-107.85168804,558.49073554,399.73125263,1284.3983634703,4924.3279859351,3926.0325488096,1226.2999716490,4939.1166870892,3926.0325488096,37.83346976,75.38140217,57341.15626860,-90.00000000,85.00000000,0.00000000,161.5500,142.0261,37.64992226,75.97432325,
161.7000,162.5500,322,0.000397,0.028749,252.535786,318.571151,-18.27664632,2381.72335368,21999.09682462,-39.74309248,1.23241960,-112.65510915,21999.09682462,0.00000000,-0.00000000,-23006.13553289,0.00000000,2012.77605067,-0.43615908,0.00051351,0.79171706,-0.04451380,0.00005241,0.08080157,0.63269684,-0.56711427,-0.30842669,661.33728606,-0.82561536,75.30767534,2.08936590,0.08785152,-0.82561536,-132.66044927,-652.25720164,258.52129921,465.47590177,399.42190258,-107.22094740,557.92283187,399.42190258,1284.6565350768,4924.7937551127,3926.4321252326,1226.1924350022,4939.6748937411,3926.4321252326,37.83346242,75.37991325,57993.66130801,-90.00000000,85.00000000,0.00000000,162.5500,142.2592,37.64992703,75.97570568,
162.3000,162.5500,322,0.000397,0.028749,252.535786,318.571151,-18.27664632,2381.72335368,21999.09682462,-39.74309248,1.23241960,-112.65510915,21999.09682462,0.00000000,-0.00000000,-23006.13553289,0.00000000,2012.77605067,-0.43615908,0.00051351,0.79171706,-0.04451380,0.00005241,0.08080157,0.63269684,-0.56711427,-0.30842669,661.33728606,-0.82561536,75.30767534,2.08936590,0.08785152,-0.82561536,-132.66044927,-652.25720164,258.52129921,465.47590177,399.42190258,-107.22094740,557.92283187,399.42190258,1284.6565350768,4924.7937551127,3926.4321252326,1226.1924350022,4939.6748937411,3926.4321252326,37.83346242,75.37991325,57993.66130801,-90.00000000,85.00000000,0.00000000,162.5500,142.2592,37.64992703,75.97570568,
162.9000,163.5500,322,0.000366,0.026356,250.743199,317.438473,-25.44400586,2374.55599414,21999.17200778,-36.65990258,1.14597088,-105.14985445,21999.17200778,0.00000000,-0.00000000,-23001.47498057,0.00000000,2012.36830517,-0.43290120,0.00047749,0.79467435,-0.04418131,0.00004873,0.08110338,0.63643196,-0.56555107,-0.30662250,660.91690468,-0.83186712,76.16158576,2.09581162,0.08103618,-0.83186712,-133.47447166,-651.76399675,259.22377792,464.89050000,399.11438211,-106.58636566,557.35650069,399.11438211,1284.9154073131,4925.2589381991,3926.8313932246,1226.0855310344,4940.2325332771,3926.8313932246,37.83345502,75.37841533,58645.67166355,-90.00000000,85.00000000,0.00000000,163.5500,142.4908,37.64993176,75.97706427,
163.5000,163.5500,322,0.000366,0.026356,250.743199,317.438473,-25.44400586,2374.55599414,21999.17200778,-36.65990258,1.14597088,-105.14985445,21999.17200778,0.00000000,-0.00000000,-23001.47498057,0.00000000,2012.36830517,-0.43290120,0.00047749,0.79467435,-0.04418131,0.00004873,0.08110338,0.63643196,-0.56555107,-0.30662250,660.91690468,-0.83186712,76.16158576,2.09581162,0.08103618,-0.83186712,-133.47447166,-651.76399675,259.22377792,464.89050000,399.11438211,-106.58636566,557.35650069,399.11438211,1284.9154073131,4925.2589381991,3926.8313932246,1226.0855310344,4940.2325332771,3926.8313932246,37.83345502,75.37841533,58645.67166355,-90.00000000,85.00000000,0.00000000,163.5500,142.4908,37.64993176,75.97706427,
164.1000,164.5500,322,0.000338,0.024149,248.952329,316.302829,-32.61138893,2367.38861107,21999.24134197,-33.79960761,1.06499149,-98.08790149,21999.24134197,0.00000000,-0.00000000,-22996.81935774,0.00000000,2011.96099096,-0.42974068,0.00044375,0.79744712,-0.04385875,0.00004529,0.08138637,0.63996446,-0.56400468,-0.30486614,660.49966282,-0.83810793,77.01823880,2.10233790,0.07471354,-0.83810793,-134.29149984,-651.27368039,259.92978213,464.30646328,398.80864164,-105.94815101,556.79172414,398.80864164,1285.1749838077,4925.7235365677,3927.2303545901,1225.9792634817,4940.7896072606,3927.2303545901,37.83344757,75.37690838,59297.19026522,-90.00000000,85.00000000,0.00000000,164.5500,142.7208,37.64993645,75.97839941,
164.7000,165.5500,322,0.000312,0.022115,247.163166,315.164182,-39.77879369,2360.22120631,21999.30525045,-31.14724501,0.98917378,-91.44666551,21999.30525045,0.00000000,-0.00000000,-22992.16864027,0.00000000,2011.55410590,-0.42667110,0.00041216,0.80004477,-0.04354547,0.00004206,0.08165148,0.64330508,-0.56247318,-0.30315429,660.08546635,-0.84433557,77.87745475,2.10894571,0.06885053,-0.84433557,-135.11134662,-650.78617446,260.63911485,463.72377710,398.50463500,-105.30650068,556.22848637,398.50463500,1285.4352679868,4926.1875515759,3927.6290110858,1225.8736358775,4941.3461172383,3927.6290110858,37.83344006,75.37539237,59948.21996202,-90.00000000,85.00000000,0.00000000,165.5500,142.9494,37.64994109,75.97971145,
165.3000,165.5500,322,0.000312,0.022115,247.163166,315.164182,-39.77879369,2360.22120631,21999.30525045,-31.14724501,0.98917378,-91.44666551,21999.30525045,0.00000000,-0.00000000,-22992.16864027,0.00000000,2011.55410590,-0.42667110,0.00041216,0.80004477,-0.04354547,0.00004206,0.08165148,0.64330508,-0.56247318,-0.30315429,660.08546635,-0.84433557,77.87745475,2.10894571,0.06885053,-0.84433557,-135.11134662,-650.78617446,260.63911485,463.72377710,398.50463500,-105.30650068,556.22848637,398.50463500,1285.4352679868,4926.1875515759,3927.6290110858,1225.8736358775,4941.3461172383,3927.6290110858,37.83344006,75.37539237,59948.21996202,-90.00000000,85.00000000,0.00000000,165.5500,142.9494,37.64994109,75.97971145,
165.9000,166.5500,322,0.000287,0.020240,245.375702,314.022493,-46.94621844,2353.05378156,21999.36412837,-28.68877136,0.91822508,-85.20449257,21999.36412837,0.00000000,-0.00000000,-22987.52280462,0.00000000,2011.14764795,-0.42368644,0.00038259,0.80247631,-0.04324086,0.00003905,0.08189964,0.64646405,-0.56095481,-0.30148385,659.67422739,-0.85054794,78.73906318,2.11563610,0.06341611,-0.85054794,-135.93383453,-650.30140626,261.35158963,463.14242876,398.20231925,-104.66160139,555.66677340,398.20231925,1285.6962630847,4926.6509845678,3928.0273644237,1225.7686515633,4941.9020647416,3928.0273644237,37.83343249,75.37386728,60598.76352761,-90.00000000,85.00000000,0.00000000,166.5500,143.1764,37.64994570,75.98100074,
166.5000,166.5500,322,0.000287,0.020240,245.375702,314.022493,-46.94621844,2353.05378156,21999.36412837,-28.68877136,0.91822508,-85.20449257,21999.36412837,0.00000000,-0.00000000,-22987.52280462,0.00000000,2011.14764795,-0.42368644,0.00038259,0.80247631,-0.04324086,0.00003905,0.08189964,0.64646405,-0.56095481,-0.30148385,659.67422739,-0.85054794,78.73906318,2.11563610,0.06341611,-0.85054794,-135.93383453,-650.30140626,261.35158963,463.14242876,398.20231925,-104.66160139,555.66677340,398.20231925,1285.6962630847,4926.6509845678,3928.0273644237,1225.7686515633,4941.9020647416,3928.0273644237,37.83343249,75.37386728,60598.76352761,-90.00000000,85.00000000,0.00000000,166.5500,143.1764,37.64994570,75.98100074,
167.1000,167.5500,322,0.000265,0.018515,243.589927,312.877723,-54.11366160,2345.88633840,21999.41834379,-26.41104233,0.85186807,-79.34072183,21999.41834379,0.00000000,-0.00000000,-22982.88182776,0.00000000,2010.74161509,-0.42078105,0.00035495,0.80475037,-0.04294434,0.00003623,0.08213173,0.64945112,-0.55944799,-0.29985191,659.26586388,-0.85674310,79.60290245,2.12241011,0.05838122,-0.85674310,-136.75879541,-649.81930815,262.06703001,462.56240717,397.90165447,-104.01362987,555.10657291,397.90165447,1285.9579721545,4927.1138368756,3928.4254162746,1225.6643136987,4942.4574512892,3928.4254162746,37.83342488,75.37233307,61248.82366548,-90.00000000,85.00000000,0.00000000,167.5500,143.4019,37.64995027,75.98226760,
167.7000,168.5500,322,0.000244,0.016926,241.805835,311.729834,-61.28112172,2338.71887828,21999.46824056,-24.30170720,0.78983828,-73.83548858,21999.46824056,0.00000000,-0.00000000,-22978.24568716,0.00000000,2010.33600534,-0.41794965,0.00032910,0.80687522,-0.04265537,0.00003359,0.08234859,0.65227563,-0.55795127,-0.29825578,658.86029928,-0.86291921,80.46881937,2.12926888,0.05371857,-0.86291921,-137.58606997,-649.33981721,262.78526907,461.98370268,397.60260350,-103.36275332,554.54787406,397.60260350,1286.2203980775,4927.5761098211,3928.8231682706,1225.5606252718,4943.0122783880,3928.8231682706,37.83341720,75.37078972,61898.40301388,-90.00000000,85.00000000,0.00000000,168.5500,143.6260,37.64995480,75.98351236,
168.3000,168.5500,322,0.000244,0.016926,241.805835,311.729834,-61.28112172,2338.71887828,21999.46824056,-24.30170720,0.78983828,-73.83548858,21999.46824056,0.00000000,-0.00000000,-22978.24568716,0.00000000,2010.33600534,-0.41794965,0.00032910,0.80687522,-0.04265537,0.00003359,0.08234859,0.65227563,-0.55795127,-0.29825578,658.86029928,-0.86291921,80.46881937,2.12926888,0.05371857,-0.86291921,-137.58606997,-649.33981721,262.78526907,461.98370268,397.60260350,-103.36275332,554.54787406,397.60260350,1286.2203980775,4927.5761098211,3928.8231682706,1225.5606252718,4943.0122783880,3928.8231682706,37.83341720,75.37078972,61898.40301388,-90.00000000,85.00000000,0.00000000,168.5500,143.6260,37.64995480,75.98351236,
168.9000,169.5500,322,0.000224,0.015465,240.023417,310.578785,-68.44859744,2331.55140256,21999.51413833,-22.34922847,0.73188567,-68.66989383,21999.51413833,0.00000000,-0.00000000,-22973.61436076,0.00000000,2009.93081678,-0.41518727,0.00030495,0.80885872,-0.04237345,0.00003112,0.08255102,0.65494643,-0.55646336,-0.29669293,658.45746217,-0.86907455,81.33666885,2.13621356,0.04940264,-0.86907455,-138.41550745,-648.86287495,263.50614902,461.40630699,397.30513182,-102.70912984,553.99066743,397.30513182,1286.4835435728,4928.0378047172,3929.2206220080,1225.4575891076,4943.5665475347,3929.2206220080,37.83340948,75.36923720,62547.50415039,-90.00000000,85.00000000,0.00000000,169.5500,143.8486,37.64995931,75.98473531,
169.5000,169.5500,322,0.000224,0.015465,240.023417,310.578785,-68.44859744,2331.55140256,21999.51413833,-22.34922847,0.73188567,-68.66989383,21999.51413833,0.00000000,-0.00000000,-22973.61436076,0.00000000,2009.93081678,-0.41518727,0.00030495,0.80885872,-0.04237345,0.00003112,0.08255102,0.65494643,-0.55646336,-0.29669293,658.45746217,-0.86907455,81.33666885,2.13621356,0.04940264,-0.86907455,-138.41550745,-648.86287495,263.50614902,461.40630699,397.30513182,-102.70912984,553.99066743,397.30513182,1286.4835435728,4928.0378047172,3929.2206220080,1225.4575891076,4943.5665475347,3929.2206220080,37.83340948,75.36923720,62547.50415039,-90.00000000,85.00000000,0.00000000,169.5500,143.8486,37.64995931,75.98473531,
170.1000,170.5500,322,0.000207,0.014122,238.242665,309.424537,-75.61608749,2324.38391251,21999.55633534,-20.54277873,0.67777215,-63.82579983,21999.55633534,0.00000000,-0.00000000,-22968.98782690,0.00000000,2009.52604752,-0.41248928,0.00028241,0.81070844,-0.04209809,0.00002882,0.08273980,0.65747199,-0.55498308,-0.29516100,658.05728592,-0.87520752,82.20631349,2.14324537,0.04540951,-0.87520752,-139.24696518,-648.38842696,264.22952073,460.83021296,397.00920734,-102.05290886,553.43494481,397.00920734,1286.7474112060,4928.4989228690,3929.6177790499,1225.3552078778,4944.1202602175,3929.6177790499,37.83340170,75.36767550,63196.12959615,-90.00000000,85.00000000,0.00000000,170.5500,144.0698,37.64996378,75.98593674,
170.7000,171.5500,322,0.000190,0.012888,236.463572,308.267047,-82.78359073,2317.21640927,21999.59510889,-18.87223723,0.62727226,-59.28592070,21999.59510889,0.00000000,-0.00000000,-22964.36606435,0.00000000,2009.12169569,-0.40985133,0.00026136,0.81243157,-0.04182887,0.00002667,0.08291566,0.65986036,-0.55350938,-0.29365781,657.65970843,-0.88131661,83.07762332,2.15036555,0.04171680,-0.88131661,-140.08030824,-647.91642272,264.95524335,460.25541452,396.71480024,-101.39423158,552.88069909,396.71480024,1287.0120033978,4928.9594655750,3930.0146409284,1225.2534841086,4944.6734179166,3930.0146409284,37.83339386,75.36610460,63844.28181986,-90.00000000,85.00000000,0.00000000,171.5500,144.2896,37.64996822,75.98711694,
171.3000,171.5500,322,0.000190,0.012888,236.463572,308.267047,-82.78359073,2317.21640927,21999.59510889,-18.87223723,0.62727226,-59.28592070,21999.59510889,0.00000000,-0.00000000,-22964.36606435,0.00000000,2009.12169569,-0.40985133,0.00026136,0.81243157,-0.04182887,0.00002667,0.08291566,0.65986036,-0.55350938,-0.29365781,657.65970843,-0.88131661,83.07762332,2.15036555,0.04171680,-0.88131661,-140.08030824,-647.91642272,264.95524335,460.25541452,396.71480024,-101.39423158,552.88069909,396.71480024,1287.0120033978,4928.9594655750,3930.0146409284,1225.2534841086,4944.6734179166,3930.0146409284,37.83339386,75.36610460,63844.28181986,-90.00000000,85.00000000,0.00000000,171.5500,144.2896,37.64996822,75.98711694,
171.9000,172.5500,322,0.000174,0.011755,234.686130,307.106276,-89.95110608,2310.04889392,21999.63071725,-17.32812407,0.58017185,-55.03371688,21999.63071725,0.00000000,-0.00000000,-22959.74905225,0.00000000,2008.71775947,-0.40726936,0.00024174,0.81403502,-0.04156536,0.00002467,0.08307931,0.66211922,-0.55204132,-0.29218131,657.26467180,-0.88740044,83.95047539,2.15757541,0.03830356,-0.88740044,-140.91540913,-647.44681525,265.68318389,459.68190655,396.42188282,-100.73323130,552.32792417,396.42188282,1287.2773224319,4929.4194341282,3930.4112091469,1225.1524201889,4945.2260221059,3930.4112091469,37.83338597,75.36452447,64491.96324149,-90.00000000,85.00000000,0.00000000,172.5500,144.5080,37.64997264,75.98827617,
172.5000,172.5500,322,0.000174,0.011755,234.686130,307.106276,-89.95110608,2310.04889392,21999.63071725,-17.32812407,0.58017185,-55.03371688,21999.63071725,0.00000000,-0.00000000,-22959.74905225,0.00000000,2008.71775947,-0.40726936,0.00024174,0.81403502,-0.04156536,0.00002467,0.08307931,0.66211922,-0.55204132,-0.29218131,657.26467180,-0.88740044,83.95047539,2.15757541,0.03830356,-0.88740044,-140.91540913,-647.44681525,265.68318389,459.68190655,396.42188282,-100.73323130,552.32792417,396.42188282,1287.2773224319,4929.4194341282,3930.4112091469,1225.1524201889,4945.2260221059,3930.4112091469,37.83338597,75.36452447,64491.96324149,-90.00000000,85.00000000,0.00000000,172.5500,144.5080,37.64997264,75.98827617,
173.1000,173.5500,322,0.000160,0.010714,232.910331,305.942180,-97.11863255,2302.88136745,21999.66340076,-15.90156482,0.53626760,-51.05337611,21999.66340076,0.00000000,-0.00000000,-22955.13677008,0.00000000,2008.31423707,-0.40473956,0.00022344,0.81552536,-0.04130717,0.00002280,0.08323141,0.66425588,-0.55057806,-0.29072958,656.87212208,-0.89345770,84.82475349,2.16487630,0.03515018,-0.89345770,-141.75214738,-646.97956094,266.41321687,459.10968476,396.13042937,-100.07003386,551.77661485,396.13042937,1287.5433704630,4929.8788298168,3930.8074851820,1225.0520183783,4945.7780742535,3930.8074851820,37.83337803,75.36293510,65139.17623573,-90.00000000,85.00000000,0.00000000,173.5500,144.7250,37.64997703,75.98941468,
